"Class","OldName","NewName","OldPath","NewPath"
"Beras_Patahan","IMG_20260605_161027140_26_jpg.rf.5Tmd7OurWieRydnxN5Kx.jpg","Beras_Patahan_000048.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_26_jpg.rf.5Tmd7OurWieRydnxN5Kx.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000048.jpg"
"Beras_Patahan","IMG_20260605_161027140_28_jpg.rf.3wyEokogjASg7H4nqIlI.jpg","Beras_Patahan_000049.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_28_jpg.rf.3wyEokogjASg7H4nqIlI.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000049.jpg"
"Beras_Patahan","IMG_20260605_161027140_29_jpg.rf.sKE43HNXTvvBK1QtMGi7.jpg","Beras_Patahan_000050.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_29_jpg.rf.sKE43HNXTvvBK1QtMGi7.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000050.jpg"
"Beras_Patahan","IMG_20260605_161027140_3_jpg.rf.42cA7hC9OgebY3VogAeB.jpg","Beras_Patahan_000051.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_3_jpg.rf.42cA7hC9OgebY3VogAeB.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000051.jpg"
"Beras_Patahan","IMG_20260605_161027140_30_jpg.rf.08XLjL97X4pJ6jbPUm3m.jpg","Beras_Patahan_000052.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_30_jpg.rf.08XLjL97X4pJ6jbPUm3m.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000052.jpg"
"Beras_Patahan","IMG_20260605_161027140_31_jpg.rf.E2hIswnIc7jUT4lCDwUs.jpg","Beras_Patahan_000053.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_31_jpg.rf.E2hIswnIc7jUT4lCDwUs.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000053.jpg"
"Beras_Patahan","IMG_20260605_161027140_32_jpg.rf.1BHNHFe2kHO8ps69qCi5.jpg","Beras_Patahan_000054.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_32_jpg.rf.1BHNHFe2kHO8ps69qCi5.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000054.jpg"
"Beras_Patahan","IMG_20260605_161027140_33_jpg.rf.n2xC9a7LrRrCS6T8NUbt.jpg","Beras_Patahan_000055.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_33_jpg.rf.n2xC9a7LrRrCS6T8NUbt.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000055.jpg"
"Beras_Patahan","IMG_20260605_161027140_34_jpg.rf.bDJcfi43g1I8xftyLbTF.jpg","Beras_Patahan_000056.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_34_jpg.rf.bDJcfi43g1I8xftyLbTF.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000056.jpg"
"Beras_Patahan","IMG_20260605_161027140_35_jpg.rf.asUkVkkWuOQRTgNTPohB.jpg","Beras_Patahan_000057.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_35_jpg.rf.asUkVkkWuOQRTgNTPohB.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000057.jpg"
"Beras_Patahan","IMG_20260605_161027140_36_jpg.rf.qWyK3HtvZ3svXLza8gWZ.jpg","Beras_Patahan_000058.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_36_jpg.rf.qWyK3HtvZ3svXLza8gWZ.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000058.jpg"
"Beras_Patahan","IMG_20260605_161027140_37_jpg.rf.CqCr6TfyldC8U8GRlt1g.jpg","Beras_Patahan_000059.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_37_jpg.rf.CqCr6TfyldC8U8GRlt1g.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000059.jpg"
"Beras_Patahan","IMG_20260605_161027140_38_jpg.rf.eaw1xj6tplczVFem0X7V.jpg","Beras_Patahan_000060.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_38_jpg.rf.eaw1xj6tplczVFem0X7V.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000060.jpg"
"Beras_Patahan","IMG_20260605_161027140_39_jpg.rf.CJFrqpJCXwZQsxRrSR1f.jpg","Beras_Patahan_000061.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_39_jpg.rf.CJFrqpJCXwZQsxRrSR1f.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000061.jpg"
"Beras_Patahan","IMG_20260605_161027140_4_jpg.rf.6YalJqXEhEqSeEj5sCvb.jpg","Beras_Patahan_000062.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_4_jpg.rf.6YalJqXEhEqSeEj5sCvb.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000062.jpg"
"Beras_Patahan","IMG_20260605_161027140_40_jpg.rf.F5L9inxMWHEvRmdtlvIj.jpg","Beras_Patahan_000063.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_40_jpg.rf.F5L9inxMWHEvRmdtlvIj.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000063.jpg"
"Beras_Patahan","IMG_20260605_161027140_41_jpg.rf.agMmpLZ8mvUoS9trai72.jpg","Beras_Patahan_000064.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_41_jpg.rf.agMmpLZ8mvUoS9trai72.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000064.jpg"
"Beras_Patahan","IMG_20260605_161027140_45_jpg.rf.r4nULEd1n1QEZ5WKIHdM.jpg","Beras_Patahan_000065.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_45_jpg.rf.r4nULEd1n1QEZ5WKIHdM.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000065.jpg"
"Beras_Patahan","IMG_20260605_161027140_47_jpg.rf.ApoGRFMDQuZAL3EhdDVr.jpg","Beras_Patahan_000066.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_47_jpg.rf.ApoGRFMDQuZAL3EhdDVr.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000066.jpg"
"Beras_Patahan","IMG_20260605_161027140_48_jpg.rf.vWx2TkD2tW4xzLKSuJF8.jpg","Beras_Patahan_000067.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_48_jpg.rf.vWx2TkD2tW4xzLKSuJF8.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000067.jpg"
"Beras_Patahan","IMG_20260605_161027140_5_jpg.rf.oM85F977enVaNgjZVUXO.jpg","Beras_Patahan_000068.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_5_jpg.rf.oM85F977enVaNgjZVUXO.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000068.jpg"
"Beras_Patahan","IMG_20260605_161027140_50_jpg.rf.418I0LyfL16WAlvnNi0a.jpg","Beras_Patahan_000069.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_50_jpg.rf.418I0LyfL16WAlvnNi0a.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000069.jpg"
"Beras_Patahan","IMG_20260605_161027140_6_jpg.rf.h2XeUclWIstTltrJkTDN.jpg","Beras_Patahan_000070.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_6_jpg.rf.h2XeUclWIstTltrJkTDN.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000070.jpg"
"Beras_Patahan","IMG_20260605_161027140_8_jpg.rf.q9W7NmTh3YcCFcGiWAOG.jpg","Beras_Patahan_000071.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_8_jpg.rf.q9W7NmTh3YcCFcGiWAOG.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000071.jpg"
"Beras_Patahan","IMG_20260605_161027140_9_jpg.rf.vS2dgRe87InwPFlwJYem.jpg","Beras_Patahan_000072.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161027140_9_jpg.rf.vS2dgRe87InwPFlwJYem.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000072.jpg"
"Beras_Patahan","IMG_20260605_161042292_12_jpg.rf.zVwXe6dGRlVKM8xPul5O.jpg","Beras_Patahan_000073.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_12_jpg.rf.zVwXe6dGRlVKM8xPul5O.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000073.jpg"
"Beras_Patahan","IMG_20260605_161042292_14_jpg.rf.7kDTQioL0sjRzS9bDTQs.jpg","Beras_Patahan_000074.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_14_jpg.rf.7kDTQioL0sjRzS9bDTQs.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000074.jpg"
"Beras_Patahan","IMG_20260605_161042292_16_jpg.rf.GHGV59y0FbIoeR0RHgwz.jpg","Beras_Patahan_000075.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_16_jpg.rf.GHGV59y0FbIoeR0RHgwz.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000075.jpg"
"Beras_Patahan","IMG_20260605_161042292_19_jpg.rf.aUNdvg5E7v167CpRArdw.jpg","Beras_Patahan_000076.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_19_jpg.rf.aUNdvg5E7v167CpRArdw.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000076.jpg"
"Beras_Patahan","IMG_20260605_161042292_2_jpg.rf.B61hBseh09CN2tDcSZBH.jpg","Beras_Patahan_000077.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_2_jpg.rf.B61hBseh09CN2tDcSZBH.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000077.jpg"
"Beras_Patahan","IMG_20260605_161042292_20_jpg.rf.eei4jpuurOtlc0I99jiu.jpg","Beras_Patahan_000078.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_20_jpg.rf.eei4jpuurOtlc0I99jiu.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000078.jpg"
"Beras_Patahan","IMG_20260605_161042292_21_jpg.rf.DPxJfLZhF4BDR61gXt2h.jpg","Beras_Patahan_000079.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_21_jpg.rf.DPxJfLZhF4BDR61gXt2h.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000079.jpg"
"Beras_Patahan","IMG_20260605_161042292_22_jpg.rf.hE0SUjOpz1CbCm6jqyp0.jpg","Beras_Patahan_000080.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_22_jpg.rf.hE0SUjOpz1CbCm6jqyp0.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000080.jpg"
"Beras_Patahan","IMG_20260605_161042292_23_jpg.rf.qCZSA9gtoAgCuqHuoy8a.jpg","Beras_Patahan_000081.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_23_jpg.rf.qCZSA9gtoAgCuqHuoy8a.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000081.jpg"
"Beras_Patahan","IMG_20260605_161042292_26_jpg.rf.wXO71ES867HnH6H1rKoX.jpg","Beras_Patahan_000082.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_26_jpg.rf.wXO71ES867HnH6H1rKoX.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000082.jpg"
"Beras_Patahan","IMG_20260605_161042292_28_jpg.rf.QjliPgjvPcrlOKFNVnna.jpg","Beras_Patahan_000083.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_28_jpg.rf.QjliPgjvPcrlOKFNVnna.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000083.jpg"
"Beras_Patahan","IMG_20260605_161042292_29_jpg.rf.dFWBCx6x0QJgTWBPyfyn.jpg","Beras_Patahan_000084.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_29_jpg.rf.dFWBCx6x0QJgTWBPyfyn.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000084.jpg"
"Beras_Patahan","IMG_20260605_161042292_3_jpg.rf.KFSl90UPbajkJBtlUnDF.jpg","Beras_Patahan_000085.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_3_jpg.rf.KFSl90UPbajkJBtlUnDF.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000085.jpg"
"Beras_Patahan","IMG_20260605_161042292_30_jpg.rf.vLuEeG4s1qh7vEDAGnqq.jpg","Beras_Patahan_000086.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_30_jpg.rf.vLuEeG4s1qh7vEDAGnqq.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000086.jpg"
"Beras_Patahan","IMG_20260605_161042292_33_jpg.rf.XxGaPgh7IQUj5EeHNzBW.jpg","Beras_Patahan_000087.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_33_jpg.rf.XxGaPgh7IQUj5EeHNzBW.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000087.jpg"
"Beras_Patahan","IMG_20260605_161042292_34_jpg.rf.4vozdzZZhD0b8lwOEgZ9.jpg","Beras_Patahan_000088.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_34_jpg.rf.4vozdzZZhD0b8lwOEgZ9.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000088.jpg"
"Beras_Patahan","IMG_20260605_161042292_35_jpg.rf.pQzx7vxk41Fl5B8DQutT.jpg","Beras_Patahan_000089.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_35_jpg.rf.pQzx7vxk41Fl5B8DQutT.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000089.jpg"
"Beras_Patahan","IMG_20260605_161042292_37_jpg.rf.J64NNHmrap3OMkWNW7Mc.jpg","Beras_Patahan_000090.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_37_jpg.rf.J64NNHmrap3OMkWNW7Mc.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000090.jpg"
"Beras_Patahan","IMG_20260605_161042292_38_jpg.rf.nrLFOpXGja1UHzqfs7Cd.jpg","Beras_Patahan_000091.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_38_jpg.rf.nrLFOpXGja1UHzqfs7Cd.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000091.jpg"
"Beras_Patahan","IMG_20260605_161042292_39_jpg.rf.YxGaTEy2eOE4UXicYlMB.jpg","Beras_Patahan_000092.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_39_jpg.rf.YxGaTEy2eOE4UXicYlMB.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000092.jpg"
"Beras_Patahan","IMG_20260605_161042292_4_jpg.rf.ALDhvyzfMyVVVh2jsCiL.jpg","Beras_Patahan_000093.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_4_jpg.rf.ALDhvyzfMyVVVh2jsCiL.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000093.jpg"
"Beras_Patahan","IMG_20260605_161042292_41_jpg.rf.fTezNo1DxELaXfQkxSXT.jpg","Beras_Patahan_000094.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_41_jpg.rf.fTezNo1DxELaXfQkxSXT.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000094.jpg"
"Beras_Patahan","IMG_20260605_161042292_42_jpg.rf.qDV3PoajbQtMXuJej1WO.jpg","Beras_Patahan_000095.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_42_jpg.rf.qDV3PoajbQtMXuJej1WO.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000095.jpg"
"Beras_Patahan","IMG_20260605_161042292_44_jpg.rf.7fjTKBnWrDjQxuRjjG80.jpg","Beras_Patahan_000096.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_44_jpg.rf.7fjTKBnWrDjQxuRjjG80.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000096.jpg"
"Beras_Patahan","IMG_20260605_161042292_45_jpg.rf.rTlglrXDKqP1Vn78Sy8s.jpg","Beras_Patahan_000097.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_45_jpg.rf.rTlglrXDKqP1Vn78Sy8s.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000097.jpg"
"Beras_Patahan","IMG_20260605_161042292_46_jpg.rf.Sutao4PmPcAYGl6XK5vc.jpg","Beras_Patahan_000098.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_46_jpg.rf.Sutao4PmPcAYGl6XK5vc.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000098.jpg"
"Beras_Patahan","IMG_20260605_161042292_47_jpg.rf.qWjFDItcz9k87BN3zAiz.jpg","Beras_Patahan_000099.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_47_jpg.rf.qWjFDItcz9k87BN3zAiz.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000099.jpg"
"Beras_Patahan","IMG_20260605_161042292_48_jpg.rf.BHsNsv2fUq7bT5JQn7Ma.jpg","Beras_Patahan_000100.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_48_jpg.rf.BHsNsv2fUq7bT5JQn7Ma.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000100.jpg"
"Beras_Patahan","IMG_20260605_161042292_50_jpg.rf.FaCioU7xICxUOXcXBYMs.jpg","Beras_Patahan_000101.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_50_jpg.rf.FaCioU7xICxUOXcXBYMs.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000101.jpg"
"Beras_Patahan","IMG_20260605_161042292_6_jpg.rf.s2yKj30sgGFnzGFnTBXo.jpg","Beras_Patahan_000102.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\IMG_20260605_161042292_6_jpg.rf.s2yKj30sgGFnzGFnTBXo.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Patahan\Beras_Patahan_000102.jpg"
"Beras_Utuh","IMG_20260605_161316492_1_jpg.rf.JopLuudxNKhT8op03B6s.jpg","Beras_Utuh_000001.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_1_jpg.rf.JopLuudxNKhT8op03B6s.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000001.jpg"
"Beras_Utuh","IMG_20260605_161316492_10_jpg.rf.wEZ5Bi2NdHlCisx5vofb.jpg","Beras_Utuh_000002.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_10_jpg.rf.wEZ5Bi2NdHlCisx5vofb.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000002.jpg"
"Beras_Utuh","IMG_20260605_161316492_12_jpg.rf.cCc7HCyTeW5Du1imA2Qn.jpg","Beras_Utuh_000003.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_12_jpg.rf.cCc7HCyTeW5Du1imA2Qn.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000003.jpg"
"Beras_Utuh","IMG_20260605_161316492_13_jpg.rf.aPvu9ZqUnZhdmVq8iUP6.jpg","Beras_Utuh_000004.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_13_jpg.rf.aPvu9ZqUnZhdmVq8iUP6.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000004.jpg"
"Beras_Utuh","IMG_20260605_161316492_14_jpg.rf.4XmFMzTKYrR7Wuxqaej9.jpg","Beras_Utuh_000005.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_14_jpg.rf.4XmFMzTKYrR7Wuxqaej9.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000005.jpg"
"Beras_Utuh","IMG_20260605_161316492_15_jpg.rf.A0IOvVNGFSrFXSsAiEW7.jpg","Beras_Utuh_000006.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_15_jpg.rf.A0IOvVNGFSrFXSsAiEW7.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000006.jpg"
"Beras_Utuh","IMG_20260605_161316492_16_jpg.rf.CrzCrWMi2wg1v42vOoif.jpg","Beras_Utuh_000007.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_16_jpg.rf.CrzCrWMi2wg1v42vOoif.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000007.jpg"
"Beras_Utuh","IMG_20260605_161316492_2_jpg.rf.15dZf3XtPm5qeUdoQWU1.jpg","Beras_Utuh_000008.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_2_jpg.rf.15dZf3XtPm5qeUdoQWU1.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000008.jpg"
"Beras_Utuh","IMG_20260605_161316492_20_jpg.rf.cWfVNmfMNzMWGrRtpGS7.jpg","Beras_Utuh_000009.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_20_jpg.rf.cWfVNmfMNzMWGrRtpGS7.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000009.jpg"
"Beras_Utuh","IMG_20260605_161316492_21_jpg.rf.kQJmlQtEK4NNZIkBMYtD.jpg","Beras_Utuh_000010.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_21_jpg.rf.kQJmlQtEK4NNZIkBMYtD.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000010.jpg"
"Beras_Utuh","IMG_20260605_161316492_22_jpg.rf.k1UDbcvpiTGrND4Yb1SE.jpg","Beras_Utuh_000011.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\IMG_20260605_161316492_22_jpg.rf.k1UDbcvpiTGrND4Yb1SE.jpg","C:\Users\Yadie FR\Desktop\UAS_ML\dataset\Beras_Utuh\Beras_Utuh_000011.jpg"
